id,category,priority,tone,state,domain,format,text,filename,file,tags
audio-sp-grid-path-047,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the mountain path, use the grid directions. From coin, go 1 down and 3 right.",audio-sp-grid-path-047.mp3,future/question/spatial/audio-sp-grid-path-047.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-048,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the beach board, trace the moves from kite. What do you reach?",audio-sp-grid-path-048.mp3,future/question/spatial/audio-sp-grid-path-048.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-049,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the forest map, start at star. Move 2 right and 1 up. Where do you land?",audio-sp-grid-path-049.mp3,future/question/spatial/audio-sp-grid-path-049.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-050,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the classroom chart, follow the path from rocket: 1 left and 2 down. Which object is there?",audio-sp-grid-path-050.mp3,future/question/spatial/audio-sp-grid-path-050.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-051,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the festival board, use the grid directions. From shell, go 3 right.",audio-sp-grid-path-051.mp3,future/question/spatial/audio-sp-grid-path-051.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-052,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the star map, trace the moves from gem. What do you reach?",audio-sp-grid-path-052.mp3,future/question/spatial/audio-sp-grid-path-052.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-053,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the garden board, start at key. Move 1 right and 2 down. Where do you land?",audio-sp-grid-path-053.mp3,future/question/spatial/audio-sp-grid-path-053.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-054,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the treasure path, follow the path from flag: 2 left and 1 up. Which object is there?",audio-sp-grid-path-054.mp3,future/question/spatial/audio-sp-grid-path-054.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-055,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the reef picture, use the grid directions. From heart, go 1 down and 3 right.",audio-sp-grid-path-055.mp3,future/question/spatial/audio-sp-grid-path-055.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-056,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the candy trail, trace the moves from moon. What do you reach?",audio-sp-grid-path-056.mp3,future/question/spatial/audio-sp-grid-path-056.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-057,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the rocket panel, start at flower. Move 2 right and 1 up. Where do you land?",audio-sp-grid-path-057.mp3,future/question/spatial/audio-sp-grid-path-057.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-058,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the rainbow mat, follow the path from book: 1 left and 2 down. Which object is there?",audio-sp-grid-path-058.mp3,future/question/spatial/audio-sp-grid-path-058.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-059,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the puzzle shelf, use the grid directions. From coin, go 3 right.",audio-sp-grid-path-059.mp3,future/question/spatial/audio-sp-grid-path-059.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-060,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the number meadow, trace the moves from kite. What do you reach?",audio-sp-grid-path-060.mp3,future/question/spatial/audio-sp-grid-path-060.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-061,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the shape station, start at star. Move 1 right and 2 down. Where do you land?",audio-sp-grid-path-061.mp3,future/question/spatial/audio-sp-grid-path-061.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-062,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the sticker scene, follow the path from rocket: 2 left and 1 up. Which object is there?",audio-sp-grid-path-062.mp3,future/question/spatial/audio-sp-grid-path-062.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-063,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the playroom grid, use the grid directions. From shell, go 1 down and 3 right.",audio-sp-grid-path-063.mp3,future/question/spatial/audio-sp-grid-path-063.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-064,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the mountain path, trace the moves from gem. What do you reach?",audio-sp-grid-path-064.mp3,future/question/spatial/audio-sp-grid-path-064.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-065,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the beach board, start at key. Move 2 right and 1 up. Where do you land?",audio-sp-grid-path-065.mp3,future/question/spatial/audio-sp-grid-path-065.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-066,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the forest map, follow the path from flag: 1 left and 2 down. Which object is there?",audio-sp-grid-path-066.mp3,future/question/spatial/audio-sp-grid-path-066.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-067,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the classroom chart, use the grid directions. From heart, go 3 right.",audio-sp-grid-path-067.mp3,future/question/spatial/audio-sp-grid-path-067.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-068,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the festival board, trace the moves from moon. What do you reach?",audio-sp-grid-path-068.mp3,future/question/spatial/audio-sp-grid-path-068.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-069,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the star map, start at flower. Move 1 right and 2 down. Where do you land?",audio-sp-grid-path-069.mp3,future/question/spatial/audio-sp-grid-path-069.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-070,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the garden board, follow the path from book: 2 left and 1 up. Which object is there?",audio-sp-grid-path-070.mp3,future/question/spatial/audio-sp-grid-path-070.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-071,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the treasure path, use the grid directions. From coin, go 1 down and 3 right.",audio-sp-grid-path-071.mp3,future/question/spatial/audio-sp-grid-path-071.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-072,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the reef picture, trace the moves from kite. What do you reach?",audio-sp-grid-path-072.mp3,future/question/spatial/audio-sp-grid-path-072.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-073,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the candy trail, start at star. Move 2 right and 1 up. Where do you land?",audio-sp-grid-path-073.mp3,future/question/spatial/audio-sp-grid-path-073.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-074,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the rocket panel, follow the path from rocket: 1 left and 2 down. Which object is there?",audio-sp-grid-path-074.mp3,future/question/spatial/audio-sp-grid-path-074.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-075,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the rainbow mat, use the grid directions. From shell, go 3 right.",audio-sp-grid-path-075.mp3,future/question/spatial/audio-sp-grid-path-075.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-076,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the puzzle shelf, trace the moves from gem. What do you reach?",audio-sp-grid-path-076.mp3,future/question/spatial/audio-sp-grid-path-076.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-077,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the number meadow, start at key. Move 1 right and 2 down. Where do you land?",audio-sp-grid-path-077.mp3,future/question/spatial/audio-sp-grid-path-077.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-078,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the shape station, follow the path from flag: 2 left and 1 up. Which object is there?",audio-sp-grid-path-078.mp3,future/question/spatial/audio-sp-grid-path-078.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-079,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the sticker scene, use the grid directions. From heart, go 1 down and 3 right.",audio-sp-grid-path-079.mp3,future/question/spatial/audio-sp-grid-path-079.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-grid-path-080,question.spatial,strong_pack,playful,question,geometry,gridPath,"On the playroom grid, trace the moves from moon. What do you reach?",audio-sp-grid-path-080.mp3,future/question/spatial/audio-sp-grid-path-080.mp3,question|spatial|g2SpatialGridPaths|gridPath
audio-sp-solid-001,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the star map, which solid matches this clue: 6 equal square faces?",audio-sp-solid-001.mp3,future/question/spatial/audio-sp-solid-001.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-002,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the garden board, pick the 3D shape with this clue: rectangle faces like a cereal box.",audio-sp-solid-002.mp3,future/question/spatial/audio-sp-solid-002.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-003,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the treasure path, which solid has this attribute: round all over?",audio-sp-solid-003.mp3,future/question/spatial/audio-sp-solid-003.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-004,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the reef picture, find the solid described by this clue: 2 circle faces.",audio-sp-solid-004.mp3,future/question/spatial/audio-sp-solid-004.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-005,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the candy trail, which solid matches this clue: 1 point and 1 circle face?",audio-sp-solid-005.mp3,future/question/spatial/audio-sp-solid-005.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-006,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the rocket panel, pick the 3D shape with this clue: 1 top point above a square base.",audio-sp-solid-006.mp3,future/question/spatial/audio-sp-solid-006.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-007,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the rainbow mat, which solid has this attribute: only square faces?",audio-sp-solid-007.mp3,future/question/spatial/audio-sp-solid-007.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-008,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the puzzle shelf, find the solid described by this clue: 6 flat faces that are not all squares.",audio-sp-solid-008.mp3,future/question/spatial/audio-sp-solid-008.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-009,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the number meadow, which solid matches this clue: no flat faces?",audio-sp-solid-009.mp3,future/question/spatial/audio-sp-solid-009.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-010,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the shape station, pick the 3D shape with this clue: one curved side and 2 flat circles.",audio-sp-solid-010.mp3,future/question/spatial/audio-sp-solid-010.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-011,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the sticker scene, which solid has this attribute: looks like a party hat?",audio-sp-solid-011.mp3,future/question/spatial/audio-sp-solid-011.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-012,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the playroom grid, find the solid described by this clue: looks like an Egyptian pyramid.",audio-sp-solid-012.mp3,future/question/spatial/audio-sp-solid-012.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-013,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the mountain path, which solid matches this clue: looks like a dice?",audio-sp-solid-013.mp3,future/question/spatial/audio-sp-solid-013.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-014,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the beach board, pick the 3D shape with this clue: a box shape with longer rectangle faces.",audio-sp-solid-014.mp3,future/question/spatial/audio-sp-solid-014.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-015,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the forest map, which solid has this attribute: can roll in every direction?",audio-sp-solid-015.mp3,future/question/spatial/audio-sp-solid-015.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-016,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the classroom chart, find the solid described by this clue: looks like a can.",audio-sp-solid-016.mp3,future/question/spatial/audio-sp-solid-016.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-017,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the festival board, which solid matches this clue: 1 flat circle and 1 curved side?",audio-sp-solid-017.mp3,future/question/spatial/audio-sp-solid-017.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-018,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the star map, pick the 3D shape with this clue: triangular faces and 1 square base.",audio-sp-solid-018.mp3,future/question/spatial/audio-sp-solid-018.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-019,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the garden board, which solid has this attribute: 6 equal square faces?",audio-sp-solid-019.mp3,future/question/spatial/audio-sp-solid-019.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-020,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the treasure path, find the solid described by this clue: rectangle faces like a cereal box.",audio-sp-solid-020.mp3,future/question/spatial/audio-sp-solid-020.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-021,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the reef picture, which solid matches this clue: round all over?",audio-sp-solid-021.mp3,future/question/spatial/audio-sp-solid-021.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-022,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the candy trail, pick the 3D shape with this clue: 2 circle faces.",audio-sp-solid-022.mp3,future/question/spatial/audio-sp-solid-022.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-023,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the rocket panel, which solid has this attribute: 1 point and 1 circle face?",audio-sp-solid-023.mp3,future/question/spatial/audio-sp-solid-023.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-024,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the rainbow mat, find the solid described by this clue: 1 top point above a square base.",audio-sp-solid-024.mp3,future/question/spatial/audio-sp-solid-024.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-025,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the puzzle shelf, which solid matches this clue: only square faces?",audio-sp-solid-025.mp3,future/question/spatial/audio-sp-solid-025.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-026,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the number meadow, pick the 3D shape with this clue: 6 flat faces that are not all squares.",audio-sp-solid-026.mp3,future/question/spatial/audio-sp-solid-026.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-027,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the shape station, which solid has this attribute: no flat faces?",audio-sp-solid-027.mp3,future/question/spatial/audio-sp-solid-027.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-028,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the sticker scene, find the solid described by this clue: one curved side and 2 flat circles.",audio-sp-solid-028.mp3,future/question/spatial/audio-sp-solid-028.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-029,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the playroom grid, which solid matches this clue: looks like a party hat?",audio-sp-solid-029.mp3,future/question/spatial/audio-sp-solid-029.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-030,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the mountain path, pick the 3D shape with this clue: looks like an Egyptian pyramid.",audio-sp-solid-030.mp3,future/question/spatial/audio-sp-solid-030.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-031,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the beach board, which solid has this attribute: looks like a dice?",audio-sp-solid-031.mp3,future/question/spatial/audio-sp-solid-031.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-032,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the forest map, find the solid described by this clue: a box shape with longer rectangle faces.",audio-sp-solid-032.mp3,future/question/spatial/audio-sp-solid-032.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-033,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the classroom chart, which solid matches this clue: can roll in every direction?",audio-sp-solid-033.mp3,future/question/spatial/audio-sp-solid-033.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-034,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the festival board, pick the 3D shape with this clue: looks like a can.",audio-sp-solid-034.mp3,future/question/spatial/audio-sp-solid-034.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-035,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the star map, which solid has this attribute: 1 flat circle and 1 curved side?",audio-sp-solid-035.mp3,future/question/spatial/audio-sp-solid-035.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-036,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the garden board, find the solid described by this clue: triangular faces and 1 square base.",audio-sp-solid-036.mp3,future/question/spatial/audio-sp-solid-036.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-037,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the treasure path, which solid matches this clue: 6 equal square faces?",audio-sp-solid-037.mp3,future/question/spatial/audio-sp-solid-037.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-038,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the reef picture, pick the 3D shape with this clue: rectangle faces like a cereal box.",audio-sp-solid-038.mp3,future/question/spatial/audio-sp-solid-038.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-039,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the candy trail, which solid has this attribute: round all over?",audio-sp-solid-039.mp3,future/question/spatial/audio-sp-solid-039.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-040,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the rocket panel, find the solid described by this clue: 2 circle faces.",audio-sp-solid-040.mp3,future/question/spatial/audio-sp-solid-040.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-041,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the rainbow mat, which solid matches this clue: 1 point and 1 circle face?",audio-sp-solid-041.mp3,future/question/spatial/audio-sp-solid-041.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-042,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the puzzle shelf, pick the 3D shape with this clue: 1 top point above a square base.",audio-sp-solid-042.mp3,future/question/spatial/audio-sp-solid-042.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-043,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the number meadow, which solid has this attribute: only square faces?",audio-sp-solid-043.mp3,future/question/spatial/audio-sp-solid-043.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-044,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the shape station, find the solid described by this clue: 6 flat faces that are not all squares.",audio-sp-solid-044.mp3,future/question/spatial/audio-sp-solid-044.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-045,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the sticker scene, which solid matches this clue: no flat faces?",audio-sp-solid-045.mp3,future/question/spatial/audio-sp-solid-045.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-046,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the playroom grid, pick the 3D shape with this clue: one curved side and 2 flat circles.",audio-sp-solid-046.mp3,future/question/spatial/audio-sp-solid-046.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-047,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the mountain path, which solid has this attribute: looks like a party hat?",audio-sp-solid-047.mp3,future/question/spatial/audio-sp-solid-047.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-048,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the beach board, find the solid described by this clue: looks like an Egyptian pyramid.",audio-sp-solid-048.mp3,future/question/spatial/audio-sp-solid-048.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-049,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the forest map, which solid matches this clue: looks like a dice?",audio-sp-solid-049.mp3,future/question/spatial/audio-sp-solid-049.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-050,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the classroom chart, pick the 3D shape with this clue: a box shape with longer rectangle faces.",audio-sp-solid-050.mp3,future/question/spatial/audio-sp-solid-050.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-051,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the festival board, which solid has this attribute: can roll in every direction?",audio-sp-solid-051.mp3,future/question/spatial/audio-sp-solid-051.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-052,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the star map, find the solid described by this clue: looks like a can.",audio-sp-solid-052.mp3,future/question/spatial/audio-sp-solid-052.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-053,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the garden board, which solid matches this clue: 1 flat circle and 1 curved side?",audio-sp-solid-053.mp3,future/question/spatial/audio-sp-solid-053.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-054,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the treasure path, pick the 3D shape with this clue: triangular faces and 1 square base.",audio-sp-solid-054.mp3,future/question/spatial/audio-sp-solid-054.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-055,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the reef picture, which solid has this attribute: 6 equal square faces?",audio-sp-solid-055.mp3,future/question/spatial/audio-sp-solid-055.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-056,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the candy trail, find the solid described by this clue: rectangle faces like a cereal box.",audio-sp-solid-056.mp3,future/question/spatial/audio-sp-solid-056.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-057,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the rocket panel, which solid matches this clue: round all over?",audio-sp-solid-057.mp3,future/question/spatial/audio-sp-solid-057.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-058,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the rainbow mat, pick the 3D shape with this clue: 2 circle faces.",audio-sp-solid-058.mp3,future/question/spatial/audio-sp-solid-058.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-059,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the puzzle shelf, which solid has this attribute: 1 point and 1 circle face?",audio-sp-solid-059.mp3,future/question/spatial/audio-sp-solid-059.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-060,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the number meadow, find the solid described by this clue: 1 top point above a square base.",audio-sp-solid-060.mp3,future/question/spatial/audio-sp-solid-060.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-061,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the shape station, which solid matches this clue: only square faces?",audio-sp-solid-061.mp3,future/question/spatial/audio-sp-solid-061.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-062,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the sticker scene, pick the 3D shape with this clue: 6 flat faces that are not all squares.",audio-sp-solid-062.mp3,future/question/spatial/audio-sp-solid-062.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-063,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the playroom grid, which solid has this attribute: no flat faces?",audio-sp-solid-063.mp3,future/question/spatial/audio-sp-solid-063.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-064,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the mountain path, find the solid described by this clue: one curved side and 2 flat circles.",audio-sp-solid-064.mp3,future/question/spatial/audio-sp-solid-064.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-065,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the beach board, which solid matches this clue: looks like a party hat?",audio-sp-solid-065.mp3,future/question/spatial/audio-sp-solid-065.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-066,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the forest map, pick the 3D shape with this clue: looks like an Egyptian pyramid.",audio-sp-solid-066.mp3,future/question/spatial/audio-sp-solid-066.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-067,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the classroom chart, which solid has this attribute: looks like a dice?",audio-sp-solid-067.mp3,future/question/spatial/audio-sp-solid-067.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-068,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the festival board, find the solid described by this clue: a box shape with longer rectangle faces.",audio-sp-solid-068.mp3,future/question/spatial/audio-sp-solid-068.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-069,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the star map, which solid matches this clue: can roll in every direction?",audio-sp-solid-069.mp3,future/question/spatial/audio-sp-solid-069.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-070,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the garden board, pick the 3D shape with this clue: looks like a can.",audio-sp-solid-070.mp3,future/question/spatial/audio-sp-solid-070.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
